job, trial, rng, PercRed, SearchRadiusPerc, SchoolEnrollmentByLottery, DissimilarityIndex-final, DissimilarityIndex-min, DissimilarityIndex-max, DissimilarityIndex-avg, DissimilarityIndex-0, DissimilarityIndex-1, DissimilarityIndex-2, DissimilarityIndex-3, DissimilarityIndex-4, DissimilarityIndex-5, DissimilarityIndex-6, DissimilarityIndex-7, DissimilarityIndex-8, DissimilarityIndex-9, DissimilarityIndex-10, DissimilarityIndex-11, DissimilarityIndex-12, DissimilarityIndex-13, DissimilarityIndex-14, DissimilarityIndex-15, DissimilarityIndex-16, DissimilarityIndex-17, DissimilarityIndex-18, DissimilarityIndex-19, DissimilarityIndex-20, DissimilarityIndex-21, DissimilarityIndex-22, DissimilarityIndex-23, DissimilarityIndex-24
12, 13, 1745258463, 0.2, 0.2, 0.0, 0.47747934811888304, 0.4663301734972764, 0.415537335113395, 0.5214529083199411, 0.5214529083199411, 0.4413630952549266, 0.44845414642035764, 0.45278506880599206, 0.47286233358632246, 0.4536694912470851, 0.415537335113395, 0.4572826804918248, 0.48568724977221195, 0.4578654861045125, 0.48640685269037764, 0.46271673714138806, 0.4661086633693745, 0.46323090460497934, 0.4882621952017967, 0.47882986248900083, 0.456448635707367, 0.4611111902305389, 0.47833470186411364, 0.45926639629881527, 0.47464775626079675, 0.46060156607926, 0.4592837051295321, 0.4785660271291132, 0.47747934811888304, 
18, 19, 1745258469, 0.2, 0.2, 0.0, 0.4652799996654098, 0.4749308073774219, 0.4467124716300994, 0.4983888260789421, 0.456643613844321, 0.46450391937910596, 0.4680316894723162, 0.4848240897636815, 0.4887761747649984, 0.4816246654840293, 0.4919587628865979, 0.46211823510353256, 0.4928882109945539, 0.4741413659892336, 0.4773934163516216, 0.47292530004880184, 0.48598145367503376, 0.4467124716300994, 0.47314513289913745, 0.4672340286778671, 0.4721186166233012, 0.4607317839887713, 0.4837972063950028, 0.47813982961847507, 0.47829305851693926, 0.47368822452715065, 0.4739301080566231, 0.4983888260789421, 0.4652799996654098, 
22, 23, 1745258473, 0.2, 0.2, 0.0, 0.4712027593736818, 0.4808079433042262, 0.45115638835833355, 0.5142230617190393, 0.4962760445375372, 0.4761693836519301, 0.4841641450337103, 0.4826564227660812, 0.5045488131523044, 0.458592725892436, 0.477128602855347, 0.47856599511560927, 0.4866744082161523, 0.4891666666666667, 0.47548641013208065, 0.47535059041700595, 0.5087526504382203, 0.4857105885194707, 0.4573475912247823, 0.4624187690485398, 0.49008779027254357, 0.49078477894604905, 0.4859283901502162, 0.46522105263157904, 0.47656615268742053, 0.4760184007989187, 0.45115638835833355, 0.5142230617190393, 0.4712027593736818, 
23, 24, 1745258474, 0.2, 0.2, 0.0, 0.48890837605350046, 0.49070248667449995, 0.45261037842792873, 0.5326243190737239, 0.4859596577513707, 0.4941152178401818, 0.48217234004062925, 0.5046077351433957, 0.5261955247060041, 0.5211459316473088, 0.5326243190737239, 0.48209927656236384, 0.4758542802903927, 0.50172564350776, 0.476407362830065, 0.48058935713173256, 0.4757326782121275, 0.4883046525119893, 0.4650067488780368, 0.48674314194350016, 0.47626981661194057, 0.4744478066753033, 0.514355941863779, 0.49193309120850204, 0.5005877065615708, 0.5007702287849242, 0.45261037842792873, 0.48839495260446825, 0.48890837605350046, 
24, 25, 1745258475, 0.2, 0.2, 0.0, 0.4880327971800759, 0.4752523413968519, 0.45192307692307676, 0.5043071518362215, 0.49803887387780005, 0.4858197358197358, 0.5043071518362215, 0.4959388437649307, 0.4746920661739914, 0.4695512342566473, 0.4611424649176327, 0.47663984125234266, 0.48056510960479726, 0.47908357781022665, 0.4601498985121503, 0.4579728462025109, 0.495804677010526, 0.4864354393467808, 0.45737051573404314, 0.49229166666666674, 0.4704800273649804, 0.45866388308977035, 0.49534174383707164, 0.45270446469298087, 0.46705571756948655, 0.46733441118866403, 0.45396847028818677, 0.45192307692307676, 0.4880327971800759, 
29, 30, 1745258480, 0.2, 0.2, 0.0, 0.48119312533783115, 0.4838617120624366, 0.45843032390947164, 0.5310634499859362, 0.5310634499859362, 0.49311138376431113, 0.469150762011225, 0.5006319835921965, 0.47555488253363903, 0.49513674077879144, 0.5149084299334661, 0.4996391456514011, 0.4903859256800433, 0.48354923038677805, 0.4665709709753334, 0.4863365481700343, 0.4691239074032091, 0.4584669117952668, 0.46735457588177365, 0.4790231058791723, 0.45843032390947164, 0.46526455982878634, 0.5036730043997486, 0.5010992427207985, 0.48663526499535553, 0.4792892717953299, 0.4787500000000001, 0.4622000541510136, 0.48119312533783115, 
26, 27, 1745258477, 0.2, 0.2, 0.0, 0.5000116822935372, 0.4937495492192438, 0.4656355211237013, 0.5198265670264381, 0.48927868327571505, 0.4882300905479593, 0.47800278964527165, 0.5012990919727819, 0.5045154762363986, 0.5017680339462518, 0.49087114422711836, 0.47055402151549836, 0.4959651528157964, 0.4907941912371115, 0.5081524563611931, 0.500545735164957, 0.4656355211237013, 0.4913963780451891, 0.4835145898250185, 0.4885198405861488, 0.5198265670264381, 0.5076942570154748, 0.5124473614083127, 0.48720526050227553, 0.49049948461713166, 0.4947101640043622, 0.5089869474348357, 0.4733138096526146, 0.5000116822935372, 
27, 28, 1745258478, 0.2, 0.2, 0.0, 0.4371764300274638, 0.47395973508508077, 0.4371764300274638, 0.5011549406112833, 0.4784097106648432, 0.4698984402956856, 0.48788365464442474, 0.47494199668641607, 0.4613615020482617, 0.43824446496875, 0.46512525655661274, 0.4724822522344762, 0.4785363496189676, 0.4965546127990242, 0.4928893678321365, 0.5003750785637533, 0.4795768619298032, 0.500607807761534, 0.4927042178451564, 0.46306542152020785, 0.5011549406112833, 0.49996231808382086, 0.46304045064622645, 0.47703512617103405, 0.44467443589832295, 0.46007341303982624, 0.4633727192730361, 0.4498465474059544, 0.4371764300274638, 
25, 26, 1745258476, 0.2, 0.2, 0.0, 0.43505978659061795, 0.4558160632199384, 0.4322103305154153, 0.5118175524014784, 0.4747624647812783, 0.44330977099338686, 0.4619429627408297, 0.4411795477096862, 0.4433136822993101, 0.47967900216931825, 0.4464101904602904, 0.49923386765639616, 0.4688276711560636, 0.4413934516591336, 0.46962763978444966, 0.4832373715964303, 0.5118175524014784, 0.4454079447845033, 0.4322103305154153, 0.44248539905526585, 0.45624817091015507, 0.4327083333333333, 0.4455475463041383, 0.4553181123295501, 0.451863544189773, 0.4598768130967815, 0.4361675536387062, 0.4377728703421668, 0.43505978659061795, 
28, 29, 1745258479, 0.2, 0.2, 0.0, 0.5170424344183946, 0.48002472431066256, 0.4558115343282267, 0.541413655903495, 0.541413655903495, 0.5083168415350087, 0.48445287799898357, 0.49203969812881215, 0.48038256199850676, 0.5016700610572861, 0.47090090727209266, 0.46300500720214005, 0.486914264748415, 0.4592329018315178, 0.4569234082550868, 0.47788391680566344, 0.47025483494137493, 0.4558115343282267, 0.46856331902573467, 0.4736910865135606, 0.484401153386314, 0.46022749514291067, 0.48500833603950333, 0.4570467688114747, 0.4884808924558408, 0.4700455393153103, 0.4768982972848597, 0.47001031336604915, 0.5170424344183946, 
30, 31, 1745258481, 0.2, 0.2, 0.0, 0.4772455811608972, 0.47578026417395863, 0.45103339161372025, 0.5082570830117957, 0.5082570830117957, 0.4614918764563623, 0.49125293758062133, 0.4672714277161131, 0.47431715228325394, 0.47470160549889573, 0.4854606351415902, 0.48310562793133016, 0.4869084726695371, 0.4521980728859221, 0.502101514804062, 0.4989098267598342, 0.45859779346918234, 0.4672061054759577, 0.48789075618132866, 0.47972721426879206, 0.4728091182350152, 0.4852712110313864, 0.4510790913802296, 0.4697346218745206, 0.45103339161372025, 0.48712855531608384, 0.45757350724184515, 0.4632334243606894, 0.4772455811608972, 
34, 35, 1745258485, 0.2, 0.2, 0.0, 0.4952431757122798, 0.48314320814637585, 0.44673597824204314, 0.5169361927970755, 0.4664276102794247, 0.4582362082362082, 0.4506848206010117, 0.4837256989628929, 0.44673597824204314, 0.4987547269330216, 0.5085939245188053, 0.4768749999999999, 0.5136115450326957, 0.4783353039708345, 0.46888342771663627, 0.5037534994492313, 0.4705178597586714, 0.4961803461447082, 0.5169361927970755, 0.4798973707563546, 0.49885807367104135, 0.4763678713000202, 0.4949914748508098, 0.4801672827167249, 0.4802678857698814, 0.493455629087813, 0.4717076098629724, 0.4693716872882363, 0.4952431757122798, 
32, 33, 1745258483, 0.2, 0.2, 0.0, 0.4658931034173754, 0.47589747834905466, 0.4318951917141094, 0.5434681953478118, 0.5434681953478118, 0.5135202889674478, 0.48066094226406547, 0.4838953495966109, 0.4502848301568323, 0.4348243689194679, 0.4530418279719703, 0.4318951917141094, 0.4525138746258595, 0.46609911859194275, 0.46433873474921544, 0.4824147828316665, 0.4858741675674602, 0.47244531964273145, 0.4735689399099934, 0.4735846402700611, 0.4984709806727685, 0.5124580136579217, 0.48962631512411037, 0.47295333123821504, 0.46303560062088905, 0.4914521485590464, 0.4561424585114546, 0.48497443379733696, 0.4658931034173754, 
35, 36, 1745258486, 0.2, 0.2, 0.0, 0.47495563863699586, 0.4806732399973976, 0.43220548759021293, 0.5176120858877667, 0.5176120858877667, 0.46962847947188413, 0.46090076678832664, 0.43220548759021293, 0.44909921408687814, 0.4530902018900077, 0.49282842363567236, 0.4708249206980255, 0.46562499999999996, 0.5090410373325733, 0.4973532869929682, 0.5090935895889456, 0.47928025618688486, 0.5102193312537443, 0.4828470940374006, 0.47877898108602807, 0.5107842022157395, 0.5010463441677888, 0.44479025280935586, 0.4709605065649856, 0.45965097176786407, 0.5049739449989781, 0.46591618138216045, 0.5053248008637516, 0.47495563863699586, 
31, 32, 1745258482, 0.2, 0.2, 0.0, 0.47402719145893984, 0.481838417909058, 0.4412159832771156, 0.5273546681765648, 0.44642466028692823, 0.4412159832771156, 0.478721433423429, 0.4718387634475441, 0.4849209767945333, 0.4883972371069252, 0.5220916757160162, 0.46945130550324843, 0.48429560601882315, 0.4808894833985175, 0.45708055157732597, 0.48656135015825036, 0.49136104399825653, 0.5039973136761782, 0.5273546681765648, 0.4825107502953223, 0.4860335369460582, 0.47820577567604794, 0.5018554277315778, 0.4857952358884846, 0.4883104980782429, 0.46624745632966696, 0.4610291434952294, 0.4873433792672238, 0.47402719145893984, 
33, 34, 1745258484, 0.2, 0.2, 0.0, 0.4863623580403154, 0.4806678106624131, 0.4509386760177899, 0.505138671761913, 0.505138671761913, 0.4910701482922529, 0.4874063361958257, 0.46100997914108865, 0.48107180234680713, 0.4509386760177899, 0.47106921923389655, 0.473025983972503, 0.45637018248281863, 0.4789583333333333, 0.4734580665019335, 0.4872188425967495, 0.5025557904840382, 0.4712303733417392, 0.49517769663431016, 0.4723191177833956, 0.4695815750673648, 0.5028897329773248, 0.48078685031686114, 0.48048379416261255, 0.48401663090928626, 0.4998763568766894, 0.48895461068561097, 0.4657241374038718, 0.4863623580403154, 
37, 38, 1745258488, 0.2, 0.2, 0.0, 0.47330798367979066, 0.48239853730229, 0.46039874293858585, 0.5047046292232985, 0.5024454748452426, 0.48862013876696975, 0.4644232567882743, 0.46212083882381555, 0.4796349305844977, 0.46039874293858585, 0.5016124814782532, 0.4801494887661632, 0.48861204198749925, 0.471180879825635, 0.4856990367078249, 0.48910744448982774, 0.49603174603174616, 0.5047046292232985, 0.5028600178025465, 0.4795785021294728, 0.4872007757596713, 0.49216664243435676, 0.4713239708252779, 0.4913058686440232, 0.47128813435734157, 0.46676241251366996, 0.4772454017548797, 0.47218259139858704, 0.47330798367979066, 
38, 39, 1745258489, 0.2, 0.2, 0.0, 0.50917151153483, 0.48466259968189784, 0.4383256848838827, 0.50917151153483, 0.488106745512784, 0.4383256848838827, 0.4458349722109397, 0.46558136221145624, 0.49935772540646806, 0.47401611483980055, 0.4980834995725278, 0.4892536062985359, 0.5019137096372152, 0.48390485226348595, 0.4856147152742488, 0.48919814316406507, 0.49887895558393636, 0.48685310684738603, 0.4708037348557482, 0.4827651494212208, 0.4806380094510534, 0.4840423070213849, 0.5013076870295637, 0.4696803275554388, 0.4959209693842075, 0.47553129205717437, 0.506788541426052, 0.4949922686040353, 0.50917151153483, 
36, 37, 1745258487, 0.2, 0.2, 0.0, 0.4504270260011388, 0.4674245179673818, 0.4288541995000377, 0.505748720868859, 0.487041615122468, 0.4487082412090741, 0.4431385952073528, 0.4514024437729282, 0.45775684026539243, 0.4288541995000377, 0.45320381335707005, 0.450721649484536, 0.46458556289746356, 0.451841384539332, 0.4868997387984731, 0.48163499529666787, 0.4647096681922197, 0.4877926008966725, 0.47115374326114556, 0.4749324002573107, 0.455471856489514, 0.47070028042406137, 0.47012631938693694, 0.4854222990181434, 0.49076593243113953, 0.4733497717918542, 0.505748720868859, 0.4792232507147527, 0.4504270260011388, 
42, 43, 1745258493, 0.2, 0.2, 0.0, 0.47171177916307233, 0.4820957421492912, 0.4540150305610384, 0.506059199669967, 0.48444717220053274, 0.4845310866830098, 0.45729700112865695, 0.47791173828987227, 0.49501920860957704, 0.48453978667291464, 0.48583862424762314, 0.48686695381138323, 0.4652165518237985, 0.47373804118646284, 0.4540150305610384, 0.506059199669967, 0.47227563332211697, 0.47574113080847974, 0.48917772405693405, 0.4906494267487756, 0.5030793660408707, 0.4855510232787115, 0.47303535805351304, 0.4998482743882894, 0.49016711074749314, 0.47850116831874345, 0.4667612788217325, 0.5004138850987117, 0.47171177916307233, 
