job, trial, rng, PercRed, SearchRadiusPerc, SchoolEnrollmentByLottery, DissimilarityIndex-final, DissimilarityIndex-min, DissimilarityIndex-max, DissimilarityIndex-avg, DissimilarityIndex-0, DissimilarityIndex-1, DissimilarityIndex-2, DissimilarityIndex-3, DissimilarityIndex-4, DissimilarityIndex-5, DissimilarityIndex-6, DissimilarityIndex-7, DissimilarityIndex-8, DissimilarityIndex-9, DissimilarityIndex-10, DissimilarityIndex-11, DissimilarityIndex-12, DissimilarityIndex-13, DissimilarityIndex-14, DissimilarityIndex-15, DissimilarityIndex-16, DissimilarityIndex-17, DissimilarityIndex-18, DissimilarityIndex-19, DissimilarityIndex-20, DissimilarityIndex-21, DissimilarityIndex-22, DissimilarityIndex-23, DissimilarityIndex-24
2, 3, 1745258454, 0.2, 0.5, 0.0, 0.5037651898135835, 0.5121989975373026, 0.48418036653330776, 0.5704986193820756, 0.5704986193820756, 0.5175, 0.5094861986931659, 0.5022635297345497, 0.5009188809431099, 0.5063212304864273, 0.5292906469393953, 0.489031441304043, 0.540001007582055, 0.5203695926081479, 0.5350494083570794, 0.5187499999999999, 0.5104910169321136, 0.5202915245699031, 0.5240504803853536, 0.5065491676367989, 0.4991137427919036, 0.49603238174575204, 0.5215731610293832, 0.4998525276082035, 0.5041181960382244, 0.49835283395654906, 0.48418036653330776, 0.49712379336143814, 0.5037651898135835, 
10, 11, 1745258462, 0.2, 0.5, 0.0, 0.5275000000000001, 0.5171370848577016, 0.4745727386411005, 0.5455665649608755, 0.5455665649608755, 0.5322941241318487, 0.4745727386411005, 0.5272785615898774, 0.4873381684706298, 0.5003830901032202, 0.4904183559118895, 0.510288307251678, 0.5045865974793656, 0.5247073904687818, 0.5235770637066659, 0.5329844230742171, 0.5333547773176256, 0.5219061919182739, 0.5158770379343164, 0.5167329252494033, 0.5213096681732996, 0.5256537621965516, 0.5095891350572741, 0.5320392402421207, 0.5094335730031998, 0.5200192989584258, 0.5323195168641929, 0.5086966087377048, 0.5275000000000001, 
14, 15, 1745258466, 0.2, 0.5, 0.0, 0.5124612731637681, 0.5269912796516486, 0.4894880874823845, 0.5645491699866081, 0.5645491699866081, 0.511419418677929, 0.5145513826198388, 0.4894880874823845, 0.5249600306717045, 0.5460414859698642, 0.5213933872335773, 0.5150502511623636, 0.5269456541258867, 0.5161251599151472, 0.5349419656111567, 0.5140481784192694, 0.5475757767767653, 0.5201132606219196, 0.5251174288846799, 0.5171802267952834, 0.524403230388964, 0.5337364266582207, 0.543805192124439, 0.5283112449743557, 0.5286616764877635, 0.5367202815100032, 0.5163437048697711, 0.5608380961595492, 0.5124612731637681, 
12, 13, 1745258464, 0.2, 0.5, 0.0, 0.5426590419322979, 0.5169876859790804, 0.49154030943054466, 0.5525354412844099, 0.5433549205351532, 0.5525354412844099, 0.5068406439621369, 0.5018031903421789, 0.5066587975805983, 0.4954825433188944, 0.503881185631353, 0.5114583441183144, 0.5444786324786326, 0.5344452690342374, 0.528433170272087, 0.5178833645684049, 0.5132804895007649, 0.49323077571665147, 0.5015223850131543, 0.5066201970358357, 0.5059542090098175, 0.5203208553410407, 0.508889615870384, 0.517453186089581, 0.5059012981724921, 0.551503744269929, 0.5185605389681162, 0.49154030943054466, 0.5426590419322979, 
16, 17, 1745258468, 0.2, 0.5, 0.0, 0.5018570300109859, 0.5147930909257019, 0.48445216359377236, 0.5525638497837716, 0.5525638497837716, 0.5320803363221337, 0.5072556979668261, 0.5168720409816935, 0.5229804352924097, 0.5386505273250239, 0.5013188021908952, 0.4994334486458741, 0.48445216359377236, 0.5074218921619714, 0.4994967651404549, 0.5464185053291026, 0.4904238595883991, 0.5087385372835903, 0.4875728350411894, 0.5028026843856758, 0.5062901053374621, 0.503803549650843, 0.5134433910033759, 0.5333580241676691, 0.5138083867165136, 0.5332502378942007, 0.5353786295463806, 0.5301555377823323, 0.5018570300109859, 
13, 14, 1745258465, 0.2, 0.5, 0.0, 0.5422432014294429, 0.5229370066218243, 0.49580233098454624, 0.5744367261142315, 0.5744367261142315, 0.5536626082562758, 0.5356227744149118, 0.5406057573831827, 0.49580233098454624, 0.49798493631452345, 0.49966595513237255, 0.5476257488641391, 0.5160981717910799, 0.5278264674520265, 0.5346590429025526, 0.5129757098793432, 0.4982316666337938, 0.5444604991927069, 0.5080636900336459, 0.501811317876754, 0.5295130698717937, 0.5233811528860699, 0.5085284722905246, 0.5142216048723155, 0.506178457379439, 0.5171038750760353, 0.5180638914320376, 0.5246580370818632, 0.5422432014294429, 
18, 19, 1745258470, 0.2, 0.5, 0.0, 0.5234597886831001, 0.5305801803396111, 0.49040412816342327, 0.5575391837848628, 0.5575391837848628, 0.5235628788402111, 0.5456969720090052, 0.5240311406818027, 0.5258648251166955, 0.5077052631578948, 0.5171707225840521, 0.510110694674453, 0.5251455393337193, 0.49040412816342327, 0.5381525593727102, 0.5407561610275681, 0.5518392968019209, 0.543774363179865, 0.5312614856438225, 0.5138689070057962, 0.5414257591172651, 0.5365793029824396, 0.5343708488308891, 0.530381695599087, 0.5324214558409569, 0.5221374040477085, 0.5419093089197808, 0.5549348230912475, 0.5234597886831001, 
17, 18, 1745258469, 0.2, 0.5, 0.0, 0.5132267663745276, 0.514198456236733, 0.47728019180871684, 0.5502778338346773, 0.5502778338346773, 0.5349072732260272, 0.5430479258430477, 0.5143690842596692, 0.5175072947061276, 0.4999220053603589, 0.540654415060511, 0.505703357146392, 0.5129053912321102, 0.5393521287647453, 0.5260268919514804, 0.5136831352308164, 0.5309096981794179, 0.5006795396594134, 0.5065239394472804, 0.5073793744344721, 0.5306466292197568, 0.48290374962207444, 0.5152664756386883, 0.5025843045771917, 0.48924594713507297, 0.4852561448618495, 0.47728019180871684, 0.5147019083439002, 0.5132267663745276, 
21, 22, 1745258473, 0.2, 0.5, 0.0, 0.498101689868235, 0.5219180353795463, 0.48198852922690133, 0.5626532887402452, 0.557662881710947, 0.5512815619299546, 0.5626532887402452, 0.5274632063775389, 0.5219757844446125, 0.4983303084741648, 0.48198852922690133, 0.5212106462019542, 0.5290300540131954, 0.5304166666666666, 0.5474679960860717, 0.5453013742861144, 0.5190113157929109, 0.5246432823202608, 0.5197486495424981, 0.49792849242385306, 0.5226787931758098, 0.5116406744863327, 0.5005555936621167, 0.4845894736842105, 0.5223663151310319, 0.5348150250987356, 0.5038912978217527, 0.5331979833225412, 0.498101689868235, 
20, 21, 1745258472, 0.2, 0.5, 0.0, 0.517589412072014, 0.5184907805147159, 0.4931172191510809, 0.5449382561343667, 0.5033542976939203, 0.515910176779742, 0.5228293621113366, 0.5088822508151223, 0.5189211791762494, 0.5323735939014613, 0.515103647045782, 0.5118789605703221, 0.5399951211250623, 0.5328475737587564, 0.5245075642197178, 0.5358519250503591, 0.5121853350709926, 0.5201186248567174, 0.5150038584500056, 0.5167267715505971, 0.5217065188097068, 0.5301371610445067, 0.5449382561343667, 0.5030860498561841, 0.4931172191510809, 0.5155622381085152, 0.4962937056709044, 0.5133487098444706, 0.517589412072014, 
15, 16, 1745258467, 0.2, 0.5, 0.0, 0.5132519983172066, 0.5322731436386067, 0.4806596921373365, 0.5779561239113659, 0.5779561239113659, 0.5285653257350803, 0.519998644619138, 0.5602852497051918, 0.5175805776475512, 0.5486071712417506, 0.5529241486298808, 0.5379553486853237, 0.5259414225941423, 0.56184402169002, 0.5321229495142539, 0.5043935795888772, 0.5153186901800638, 0.5421537202407416, 0.5067941387687338, 0.5314767903003197, 0.4806596921373365, 0.5070434228523631, 0.5404167126005953, 0.5382088435191036, 0.5504053211390562, 0.5452888280473952, 0.5624106562703054, 0.5052252130293694, 0.5132519983172066, 
19, 20, 1745258471, 0.2, 0.5, 0.0, 0.516763284121736, 0.52866263633079, 0.4784252171617485, 0.5599261410901162, 0.5440244042085688, 0.5359094757909321, 0.49757098867364413, 0.4784252171617485, 0.5407909209927301, 0.5391377327067803, 0.5332215468455249, 0.5147547797173733, 0.5368421052631579, 0.5599261410901162, 0.528823044351758, 0.5493986782064068, 0.5379855632951154, 0.5247635117860613, 0.539097562818097, 0.5336474726308588, 0.5350822402665002, 0.519016600126077, 0.5208551666317333, 0.5323422133186799, 0.5351475584301402, 0.5291201982651798, 0.5110231616069822, 0.5228963399638477, 0.516763284121736, 
22, 23, 1745258474, 0.2, 0.5, 0.0, 0.5063571589757447, 0.5180219758369546, 0.4882588118986071, 0.5654050585087388, 0.5520794530687271, 0.5654050585087388, 0.5268582009311471, 0.5470687350606717, 0.5261929221654733, 0.5254637209391914, 0.50669828097214, 0.49593883465527755, 0.50334457096389, 0.5040128572290316, 0.4882588118986071, 0.5327788332577664, 0.5103413147685211, 0.5110726195892167, 0.5113198767030607, 0.5205416635667247, 0.4976647517631124, 0.513671156466593, 0.5225206611570248, 0.5077488639568033, 0.5285421657686129, 0.5193285260162385, 0.4998139581888256, 0.5275263993527275, 0.5063571589757447, 
23, 24, 1745258475, 0.2, 0.5, 0.0, 0.5165235043726842, 0.5158389624321533, 0.48692848309646486, 0.5595221785110811, 0.5054611914930707, 0.5116307303807305, 0.5117289216126425, 0.5256994213515952, 0.49573915275742253, 0.48692848309646486, 0.4877347903774078, 0.5095491125564987, 0.4991652614769567, 0.505736515305511, 0.49209047360823877, 0.5176915138602909, 0.5420434452044651, 0.5317441454708092, 0.5032542747208187, 0.534375, 0.5399769424701962, 0.4977018237029625, 0.5390554754025764, 0.520360108328147, 0.5595221785110811, 0.5393561786085153, 0.4896481641274955, 0.5332572520072522, 0.5165235043726842, 
25, 26, 1745258477, 0.2, 0.5, 0.0, 0.5183044232624752, 0.521704527119854, 0.4939959208302503, 0.5480361686872416, 0.5471570922338708, 0.5329305492078035, 0.5233083854562032, 0.4952445551497886, 0.5196874692801315, 0.530385369364004, 0.5418208583403369, 0.5053765559999331, 0.5126678999011921, 0.5480361686872416, 0.5166244380860069, 0.537359409241684, 0.532566228254604, 0.503145252943085, 0.5330292226005711, 0.511594724617654, 0.4939959208302503, 0.524693747406704, 0.5102591066026894, 0.5138080233342223, 0.5285487167840108, 0.5169527986391366, 0.5389118918989971, 0.5062043698737542, 0.5183044232624752, 
26, 27, 1745258478, 0.2, 0.5, 0.0, 0.5151882103464376, 0.5207624292441967, 0.4871728126816715, 0.5503593837238505, 0.5202004971622536, 0.5180371251166699, 0.5355219710705001, 0.5287625214636954, 0.5222889141741571, 0.5075887851233276, 0.49727256226631855, 0.5066066608172158, 0.5316227060556822, 0.49649406728393325, 0.5157720912573005, 0.5095110878214095, 0.5370569017627841, 0.5205070914472457, 0.5323756113501665, 0.544446731647682, 0.5324751442955725, 0.5199808360540573, 0.5503593837238505, 0.5380556610021088, 0.5149299721152076, 0.5248090369996551, 0.5120243480660174, 0.4871728126816715, 0.5151882103464376, 
30, 31, 1745258482, 0.2, 0.5, 0.0, 0.5320403071452265, 0.5262647514832564, 0.49237158323977115, 0.5639038825642348, 0.5639038825642348, 0.5359692789175652, 0.5205676184504497, 0.5005784140265013, 0.5001125913115537, 0.5558973427739661, 0.5423687621375793, 0.5451301427371955, 0.5325985458060182, 0.5079112540626801, 0.5368126376455419, 0.5145278493617668, 0.5368504146600296, 0.504287977482649, 0.5136565070942389, 0.5112452666282334, 0.5561896400351186, 0.49237158323977115, 0.5378658351882791, 0.5492835317527596, 0.507568631836051, 0.515643216473402, 0.5319973134031332, 0.5112402423474612, 0.5320403071452265, 
24, 25, 1745258476, 0.2, 0.5, 0.0, 0.5057762916747094, 0.5215436614165694, 0.4934276205062481, 0.5713414150891711, 0.5713414150891711, 0.5197940621669436, 0.533300393158595, 0.509945608637936, 0.5085930342328995, 0.5300439433136823, 0.5215450685899666, 0.5337550718143235, 0.5426297585141462, 0.5314121927020173, 0.5168485444299902, 0.49965848560818077, 0.5569813733263351, 0.5305486284289278, 0.5169704887219011, 0.5055374711052049, 0.5260524660801126, 0.5197916666666668, 0.5051966030736286, 0.5137429680905065, 0.5095257961340565, 0.5015455484545288, 0.4934276205062481, 0.5346270348935593, 0.5057762916747094, 
28, 29, 1745258480, 0.2, 0.5, 0.0, 0.5047551550717657, 0.5228472353355267, 0.4849095437941543, 0.5671022609417133, 0.5478560612369859, 0.5121611958393646, 0.4880669493328697, 0.533064149674535, 0.4849095437941543, 0.5254692961395437, 0.5223197750188627, 0.5612061190025399, 0.5112301053477524, 0.5026392695654561, 0.5202268369214679, 0.5671022609417133, 0.5435464369379582, 0.517931609674729, 0.5124530736773287, 0.5425787503212968, 0.5268486243180303, 0.5213848088525145, 0.5110639085929782, 0.504437259987409, 0.5128796914343512, 0.5119543490156226, 0.5387500000000001, 0.5463456526889363, 0.5047551550717657, 
27, 28, 1745258479, 0.2, 0.5, 0.0, 0.5298898256053204, 0.5240158989899937, 0.48129605703194456, 0.5787010432815786, 0.5787010432815786, 0.5354675010226757, 0.5262717186518736, 0.5193336075689017, 0.5303881036476599, 0.5360736841061639, 0.5058519672946143, 0.51577611633171, 0.536503007700796, 0.529107887659771, 0.48129605703194456, 0.526326605019242, 0.5267814649764201, 0.5141113805986848, 0.5308983022632977, 0.5155929646229348, 0.53916942119699, 0.489178425664386, 0.5099708769492841, 0.5122276769335592, 0.5505828476269776, 0.5227850710678879, 0.5199723884031293, 0.5181395295240401, 0.5298898256053204, 
34, 35, 1745258486, 0.2, 0.5, 0.0, 0.48369630642768774, 0.5074013509083474, 0.4726646096943377, 0.5650454111825521, 0.5650454111825521, 0.5100185461941064, 0.5078967437727056, 0.4736814601302588, 0.49543756688680646, 0.5146887589586485, 0.5458361654819646, 0.5033507840287272, 0.5047916666666666, 0.5228840125391849, 0.5118352884406121, 0.5266696152145068, 0.512534191080164, 0.513985470480075, 0.49959488519716594, 0.4974341933234551, 0.5227989852047292, 0.5053030914520946, 0.4726646096943377, 0.4990838351248296, 0.48155661555519, 0.527976728553879, 0.48299106566222294, 0.5032777754561105, 0.48369630642768774, 
29, 30, 1745258481, 0.2, 0.5, 0.0, 0.5283075479663139, 0.5170778213538106, 0.48532206594440574, 0.5606134630202458, 0.5333965384191378, 0.5348638502351716, 0.5242849423640383, 0.5107841282809771, 0.5205724471261194, 0.5197420117951645, 0.4944899836531663, 0.4881387734324546, 0.5034447644811925, 0.48532206594440574, 0.5188807497436385, 0.5089375204852814, 0.5109899466979937, 0.4978704724188818, 0.5087633634338952, 0.517472162994551, 0.5096860450328305, 0.5017405415623383, 0.5326274433734894, 0.5303676432990745, 0.5341390527543718, 0.5254553373013656, 0.5606134630202458, 0.5260547380291656, 0.5283075479663139, 
32, 33, 1745258484, 0.2, 0.5, 0.0, 0.5379020984805248, 0.5294373985200924, 0.49737801488197053, 0.5742636306663881, 0.5556155239584109, 0.5483838520030904, 0.5339981462662898, 0.5066650806530411, 0.5055965860689764, 0.49737801488197053, 0.5233854288443854, 0.5337963914262647, 0.5187691087270487, 0.5274999999999999, 0.5282004369211537, 0.5469493579958697, 0.5255819007474952, 0.522234446497848, 0.5357888052254378, 0.5220282239289653, 0.5335262226207367, 0.5273353338553496, 0.5298838465001017, 0.5168400636036302, 0.5252232201384744, 0.5220639021769717, 0.5742636306663881, 0.5370253408138861, 0.5379020984805248, 
31, 32, 1745258483, 0.2, 0.5, 0.0, 0.5062577762065519, 0.520803410825183, 0.49318692585489543, 0.5719457612170653, 0.5719457612170653, 0.550831102904828, 0.5177605921165968, 0.5278305809412266, 0.5026759969055488, 0.4985877031867967, 0.518194298989197, 0.5219047945675286, 0.5020429149148544, 0.5441370954109056, 0.5158665021556109, 0.5218098877556928, 0.5260671249694242, 0.5021942471341163, 0.5215803638231582, 0.5320275687460441, 0.49318692585489543, 0.5170410932599038, 0.5293180914307976, 0.5270101912543773, 0.5064657338440406, 0.5166315153732782, 0.5080809472388879, 0.5406364604282503, 0.5062577762065519, 
33, 34, 1745258485, 0.2, 0.5, 0.0, 0.5097499695961261, 0.5228508252008904, 0.489775151034629, 0.5506249999999999, 0.5403150997840427, 0.5178386428386429, 0.5466853342862565, 0.5366273643808246, 0.5105520132220187, 0.5266301409444927, 0.5289197542209693, 0.5506249999999999, 0.5316835948364378, 0.5018803166157586, 0.5283085799764932, 0.52966879862765, 0.5137402978812671, 0.5248247040834353, 0.5487843607370442, 0.5230765948534005, 0.526358766383704, 0.5084685575701461, 0.5311345552713839, 0.489775151034629, 0.4953910490994925, 0.5112891365764928, 0.5195528771488787, 0.5193899700526744, 0.5097499695961261, 
35, 36, 1745258487, 0.2, 0.5, 0.0, 0.5082023499370245, 0.5262960616589372, 0.5026706345713784, 0.5504401351647545, 0.5504401351647545, 0.5244086379743768, 0.5135836220479323, 0.5035133425639489, 0.5228714212907893, 0.5341599464245177, 0.5436330095333926, 0.5446167637830569, 0.5163556085140855, 0.5268330262902037, 0.5107092626079968, 0.5216005250697358, 0.5026706345713784, 0.5424599667349866, 0.5360511328980231, 0.5246352677116894, 0.5245168073589795, 0.5265045293916164, 0.5266926929295319, 0.523511525944994, 0.5374159277667369, 0.5275800804073085, 0.5386288241287448, 0.5258065004276253, 0.5082023499370245, 
37, 38, 1745258489, 0.2, 0.5, 0.0, 0.5328089657395304, 0.5248392608553885, 0.48994237441058636, 0.5578315745913511, 0.5381462658997201, 0.5179276749336339, 0.5343048674968539, 0.5429894556853804, 0.5332198249289775, 0.5058593143428975, 0.5293245939013964, 0.48994237441058636, 0.5153645508080352, 0.5124288425047437, 0.5312465364692793, 0.5149129307638434, 0.5039230104364204, 0.49362458193979936, 0.4993953194456549, 0.5268203628564164, 0.5369997339515791, 0.5236467810239878, 0.5578315745913511, 0.5349871384101912, 0.5328040117007941, 0.5247854134492471, 0.5522034933450243, 0.535483902349368, 0.5328089657395304, 
36, 37, 1745258488, 0.2, 0.5, 0.0, 0.5333566061729379, 0.532601395798693, 0.5101097474176188, 0.5660811375993309, 0.5462950455648865, 0.5275469361184982, 0.5183759986156172, 0.5375697337599618, 0.5111717716757457, 0.5272217686777648, 0.5223622853656411, 0.5101097474176188, 0.5329679465861706, 0.5186320673751587, 0.5418122088100947, 0.5581636892397176, 0.5509950248756219, 0.5660811375993309, 0.5525317027232736, 0.5254708960748087, 0.5136497372154631, 0.5550515937484856, 0.5139313282520895, 0.5517960355941025, 0.5262717186518734, 0.5142900500605952, 0.533085194375517, 0.5262946704163523, 0.5333566061729379, 
38, 39, 1745258490, 0.2, 0.5, 0.0, 0.5032293427185182, 0.5165345272427296, 0.48083333333333345, 0.5636797253428483, 0.5599471820182395, 0.5015216948419516, 0.48083333333333345, 0.508878838583114, 0.5058142836667308, 0.5268489712237298, 0.511495770837026, 0.5158273854121482, 0.5234223552218019, 0.5045344586089867, 0.5097575207296452, 0.49487531489935094, 0.48392511597837745, 0.543590365508764, 0.5045122163766231, 0.53140337559625, 0.5392207905940803, 0.5163118491812942, 0.5033268575928419, 0.5169306371034557, 0.5636797253428483, 0.5243989603638727, 0.5102025497505724, 0.5288742855846867, 0.5032293427185182, 
41, 42, 1745258493, 0.2, 0.5, 0.0, 0.4954914630771985, 0.5177287867614448, 0.46897513532331575, 0.5473719794180645, 0.5473719794180645, 0.500945845473621, 0.46897513532331575, 0.5071840673977953, 0.528523229506942, 0.5219448881218587, 0.5336333899452103, 0.520038487450882, 0.5168195264047559, 0.5461831414926107, 0.5150923967996577, 0.5288864823982399, 0.5072394818620617, 0.506482463530188, 0.5083650259104323, 0.5301523510486572, 0.541666414271436, 0.5335290808073704, 0.5331847808035778, 0.5059130248958222, 0.5117967031144622, 0.5139451374722018, 0.5178206897745318, 0.5020344827352242, 0.4954914630771985, 
40, 41, 1745258492, 0.2, 0.5, 0.0, 0.48709885383720075, 0.5152702602200563, 0.48709885383720075, 0.5683323086589757, 0.5683323086589757, 0.5191622642973591, 0.5120658146473773, 0.5287409784236419, 0.5041526253374886, 0.5148209614580501, 0.5307076982266542, 0.5128085180040033, 0.5116434642717558, 0.5223452311980992, 0.5083368421052633, 0.48734834673258065, 0.5005785227425696, 0.5197205977907732, 0.528887170690565, 0.5068173549200768, 0.5240515494878274, 0.5167812907925902, 0.5034295905068935, 0.5066393811424967, 0.5148723143418039, 0.506866845287554, 0.5154421453595313, 0.5301058352402747, 0.48709885383720075, 
